id,shout_date,shout_entry,shout_ip,shout_lat,shout_long
4668,6/9/2019,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,210.183.170.9,55.8065475,38.1784959
4669,6/9/2019,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,223.48.26.229,-12.1579355,44.4146374
4670,6/9/2019,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,30.12.214.117,22.803694,108.3323803
4671,6/9/2019,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,131.191.160.44,18.3092599,-77.5246795
4672,6/9/2019,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,56.146.148.250,40.4304275,50.0347608
4673,6/9/2019,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,253.118.102.26,-13.527778,-73.363333
4674,6/9/2019,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,243.113.59.119,-7.846761,110.3440238
4675,6/9/2019,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,58.61.4.117,9.3257165,-73.8654295
4676,6/9/2019,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,127.95.155.219,35.9438023,68.7095356
4677,6/9/2019,porta volutpat quam pede lobortis ligula sit amet eleifend pede,214.105.171.107,32.5746598,-117.0697958
4678,6/9/2019,donec semper sapien a libero nam dui proin leo odio porttitor,134.26.23.210,36.702014,117.646567
4679,6/9/2019,sapien a libero nam dui proin leo odio porttitor id consequat in consequat,124.12.116.137,22.43,41.75
4680,6/9/2019,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum,63.178.146.165,45.08338,-73.36585
4681,6/9/2019,ut erat curabitur gravida nisi at nibh in hac habitasse,25.183.5.3,-17.0759571,-70.8432115
4682,6/9/2019,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,126.193.176.94,35.632522,138.9562642
4683,6/9/2019,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,89.201.11.214,54.2315533,18.7647749
4684,6/9/2019,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,87.244.71.221,36.776357,119.98842
4685,6/9/2019,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,111.252.17.237,47.9527415,21.6927245
4686,6/9/2019,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,128.113.18.47,12.283797,-85.5112879
4687,6/9/2019,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,69.193.229.5,58.175029,13.553217
4688,6/9/2019,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,65.7.206.186,-2.1678255,33.5811995
4689,6/9/2019,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,96.236.225.6,5.5304798,95.3286078
4690,6/9/2019,nulla sed vel enim sit amet nunc viverra dapibus nulla,199.46.231.4,45.8580458,17.3018974
4691,6/9/2019,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,32.232.140.85,33.700795,111.657781
4692,6/9/2019,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,40.49.15.125,-8.728187,116.424811
4693,6/9/2019,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,142.13.147.249,37.2635727,127.0286009
4694,6/9/2019,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,20.74.79.1,55.8502008,32.2633061
4695,6/9/2019,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,222.114.159.95,14.3876884,121.0011959
4696,6/9/2019,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,8.92.208.85,49.4040465,12.9946543
4697,6/9/2019,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,58.50.196.95,31.784791,119.320063
4698,6/9/2019,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,79.22.138.212,13.6615154,123.1900935
4699,6/9/2019,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,103.120.134.120,59.3974738,27.2797506
4700,6/9/2019,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,33.88.239.84,6.0849674,11.4878714
4701,6/9/2019,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,33.8.167.7,30.1921004,-81.6975206
4702,6/9/2019,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,232.61.83.141,34.0536548,136.2016809
4703,6/9/2019,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,23.135.239.207,14.7342524,121.0702642
4704,6/9/2019,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,50.76.112.208,11.1054336,42.3704744
4705,6/9/2019,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,37.235.255.103,43.701416,7.310776
4706,6/9/2019,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,91.69.197.99,47.2174874,-1.5419505
4707,6/9/2019,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,71.115.24.40,56.6773409,96.0790961
4708,6/9/2019,consequat in consequat ut nulla sed accumsan felis ut at,223.30.14.13,29.276219,90.081241
4709,6/9/2019,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,60.24.181.115,60.1862,12.0056
4710,6/9/2019,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,36.151.2.181,-7.3024274,112.7137227
4711,6/9/2019,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,13.232.79.132,8.5703071,150.4189148
4712,6/9/2019,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,135.216.94.244,40.53971,45.61414
4713,6/9/2019,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,255.88.13.232,37.520481,115.251124
4714,6/9/2019,cras pellentesque volutpat dui maecenas tristique est et tempus semper est,11.142.40.100,-6.8622047,111.6051176
4715,6/9/2019,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,101.212.82.42,46.6693059,5.5466073
4716,6/9/2019,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,166.156.191.142,37.2848363,-7.4666729
4717,6/9/2019,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,1.148.21.10,-6.08672,105.95596
4718,6/9/2019,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,241.47.68.204,15.01667,48.01667
4719,6/9/2019,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,121.192.147.104,7.867718,124.1018629
4720,6/9/2019,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,85.103.166.81,26.885704,120.005147
4721,6/9/2019,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,248.11.237.24,41.3905327,-8.3219318
4722,6/9/2019,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,178.242.65.88,24.7048435,-77.7852575
4723,6/9/2019,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,167.1.167.191,28.353912,112.833836
4724,6/9/2019,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,150.209.96.222,46.6267067,32.4413727
4725,6/9/2019,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,96.148.241.254,53.6447228,10.0383761
4726,6/9/2019,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,209.120.10.184,13.8198099,100.5633655
4727,6/9/2019,morbi ut odio cras mi pede malesuada in imperdiet et,6.232.182.103,36.292333,106.433445
4728,6/9/2019,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,177.226.139.215,43.372464,128.2323169
4729,6/9/2019,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,65.111.133.141,40.7,-89.52
4730,6/9/2019,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,63.43.135.51,-5.7577862,105.6984455
4731,6/9/2019,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,38.0.216.149,50.5374971,16.0198605
4732,6/9/2019,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,71.165.15.234,18.1311468,-66.6395219
4733,6/9/2019,est et tempus semper est quam pharetra magna ac consequat metus,140.4.178.19,27.091274,113.439972
4734,6/9/2019,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,147.18.10.18,-5.5844754,105.4771084
4735,6/9/2019,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,30.169.239.115,-6.4288646,106.9240554
4736,6/9/2019,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,195.32.181.233,40.2462817,-8.5659855
4737,6/9/2019,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,30.43.232.126,34.620202,112.453926
4738,6/9/2019,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,214.79.27.97,56.029768,12.8179315
4739,6/9/2019,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis,51.21.179.224,45.7782243,4.7987938
4740,6/9/2019,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,219.77.1.104,36.3548175,36.6980807
4741,6/9/2019,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,22.131.247.152,30.643569,114.872191
4742,6/9/2019,volutpat quam pede lobortis ligula sit amet eleifend pede libero,75.122.33.95,-8.2831649,113.5103504
4743,6/9/2019,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,211.20.215.193,41.3629391,-8.3042536
4744,6/9/2019,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,80.54.18.127,57.7824551,12.2632093
4745,6/9/2019,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,41.8.249.195,34.811495,108.531138
4746,6/9/2019,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,69.55.115.148,3.3783808,31.7822278
4747,6/9/2019,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,131.78.255.38,35.4937018,110.3838909
4748,6/9/2019,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,221.167.206.5,48.0347132,38.8114674
4749,6/9/2019,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,168.113.186.48,41.3602921,-8.7192157
4750,6/9/2019,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,0.75.113.1,28.0990178,-15.4203257
4751,6/9/2019,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,121.2.116.135,-22.6031668,-48.8041532
4752,6/9/2019,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,181.44.202.7,36.978941,120.711672
4753,6/9/2019,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,74.149.108.56,-10.1748845,123.5714032
4754,6/9/2019,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,76.72.25.109,26.2448015,-81.8115051
4755,6/9/2019,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,59.57.78.56,37.054157,122.354016
4756,6/9/2019,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,125.231.20.87,25.830694,114.933546
4757,6/9/2019,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,62.254.77.119,39.6975916,125.2066831
4758,6/9/2019,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,138.252.154.126,50.0628163,19.722311
4759,6/9/2019,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,248.54.202.215,32.456061,35.364922
4760,6/9/2019,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,15.21.88.50,40.8123781,49.4656047
4761,6/9/2019,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,210.29.131.65,6.950203,80.638098
4762,6/9/2019,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,169.181.104.176,32.748741,103.82319
4763,6/9/2019,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,217.103.205.100,46.1060591,92.5056124
4764,6/9/2019,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,93.223.41.212,49.909141,19.6159543
4765,6/9/2019,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,88.248.59.179,29.828119,107.140088
4766,6/9/2019,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,97.98.194.2,20.011946,110.201664
4767,6/9/2019,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,194.64.185.8,35.8559579,139.5223619
4768,6/9/2019,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,173.23.70.179,-21.0800303,-44.2039901
4769,6/9/2019,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,130.193.65.163,48.8276508,1.9697936
4770,6/9/2019,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,185.219.25.74,32.147679,114.091192
4771,6/9/2019,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,93.64.7.249,-7.0898684,109.3247866
4772,6/9/2019,non mi integer ac neque duis bibendum morbi non quam,188.9.231.162,9.4535964,12.0318456
4773,6/9/2019,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,38.63.174.110,-34.7008122,-58.7034275
4774,6/9/2019,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,27.0.243.111,-25.0225309,46.9853688
4775,6/9/2019,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,88.29.149.169,34.0899029,131.3980655
4776,6/9/2019,libero nam dui proin leo odio porttitor id consequat in consequat ut,37.5.42.85,42.8271637,2.9134412
4777,6/9/2019,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,218.205.15.34,21.6098301,96.1341431
4778,6/9/2019,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,207.240.7.101,17.902174,121.653543
4779,6/9/2019,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,125.29.164.39,31.492565,113.079333
4780,6/9/2019,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,159.50.133.97,41.565627,120.453743
4781,6/9/2019,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,245.124.153.176,36.681449,69.1149051
4782,6/9/2019,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,227.115.160.202,39.8032712,113.9849159
4783,6/9/2019,nam dui proin leo odio porttitor id consequat in consequat ut nulla,130.67.169.150,-13.5350286,-71.9067881
4784,6/9/2019,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,10.84.57.178,7.1650433,124.8772813
4785,6/9/2019,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,70.155.202.13,-6.9158643,112.4351068
4786,6/9/2019,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,135.1.100.85,37.1597899,-8.0359507
4787,6/9/2019,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,86.108.182.232,1.2481932,35.1103736
4788,6/9/2019,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,236.121.90.57,-14.31779,-72.149719
4789,6/9/2019,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,239.108.22.26,28.0185886,89.9253233
4790,6/9/2019,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in,34.232.214.52,38.263135,113.650485
4791,6/9/2019,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,253.95.159.130,34.8813447,33.5895956
4792,6/9/2019,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,98.29.46.253,36.2944144,28.1620173
4793,6/9/2019,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,3.50.135.158,43.6296613,39.705727
4794,6/9/2019,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,179.79.169.171,40.5742298,48.3896404
4795,6/9/2019,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut,35.76.209.153,11.5484585,8.8583309
4796,6/9/2019,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,225.238.154.240,39.7686256,-8.4696181
4797,6/9/2019,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,58.69.29.183,39.9338165,69.5678329
4798,6/9/2019,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,94.182.90.2,27.872028,112.969479
4799,6/9/2019,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,84.185.145.36,50.859278,14.4868632
4800,6/9/2019,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,111.147.253.93,39.1063109,-94.4439365
4801,6/9/2019,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,224.93.120.139,41.5023719,-8.5818392
4802,6/9/2019,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,156.40.31.14,40.7084699,72.8781322
4803,6/9/2019,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,145.27.118.127,36.6826123,126.8483951
4804,6/9/2019,molestie lorem quisque ut erat curabitur gravida nisi at nibh in,121.114.80.218,-7.1913,107.8902
4805,6/9/2019,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,220.83.72.64,-4.581521,-79.796898
4806,6/9/2019,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,116.57.125.199,14.7902447,-90.9740093
4807,6/9/2019,interdum venenatis turpis enim blandit mi in porttitor pede justo eu,129.63.135.166,36.3213507,136.6477771
4808,6/9/2019,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,208.158.136.197,41.468342,115.437602
4809,6/9/2019,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,196.216.86.183,16.5211599,-88.3712796
4810,6/9/2019,ac lobortis vel dapibus at diam nam tristique tortor eu pede,64.90.122.230,60.910493,-46.04349
4811,6/9/2019,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,86.28.90.156,10.2227095,12.051835
4812,6/9/2019,et eros vestibulum ac est lacinia nisi venenatis tristique fusce,64.105.111.27,38.2170269,-7.5422129
4813,6/9/2019,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,31.214.158.177,8.6881283,-12.5355393
4814,6/9/2019,porttitor pede justo eu massa donec dapibus duis at velit eu est,119.86.69.115,29.722611,118.339653
4815,6/9/2019,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,84.160.22.114,56.3464983,21.065493
4816,6/9/2019,in felis donec semper sapien a libero nam dui proin leo odio porttitor,32.238.122.116,32.18966,34.97063
4817,6/9/2019,morbi non quam nec dui luctus rutrum nulla tellus in sagittis,188.254.127.70,39.6545102,-7.6712121
4818,6/9/2019,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,219.188.36.156,16.2725431,107.9394761
4819,6/9/2019,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,251.199.22.255,31.3011339,121.4741381
4820,6/9/2019,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,230.230.190.103,38.365641,-7.4731029
4821,6/9/2019,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,106.48.201.159,45.5380557,17.9794368
4822,6/9/2019,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,159.5.60.155,33.5915355,-101.8482479
4823,6/9/2019,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,166.128.200.57,-5.5844754,105.4771084
4824,6/9/2019,lacus purus aliquet at feugiat non pretium quis lectus suspendisse,121.143.165.63,-7.0416627,110.3998007
4825,6/9/2019,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,136.129.235.80,39.646905,97.130625
4826,6/9/2019,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,188.41.29.51,59.3796798,28.1791333
4827,6/9/2019,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,146.126.8.101,47.3525565,127.4199187
4828,6/9/2019,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,158.62.193.253,14.1752039,-89.7445776
4829,6/9/2019,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,82.166.5.250,36.1180248,137.9533657
4830,6/9/2019,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,31.22.214.8,9.7911208,80.1569366
4831,6/9/2019,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,229.116.117.201,-8.4114856,116.1713917
4832,6/9/2019,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,224.180.236.186,-6.6111441,106.8473377
4833,6/9/2019,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,206.62.121.216,42.3593277,19.4422717
4834,6/9/2019,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,238.110.17.26,-3.9107889,-70.5160813
4835,6/9/2019,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,0.138.216.178,37.2484774,138.4445735
4836,6/9/2019,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,105.155.39.200,34.513586,108.317445
4837,6/9/2019,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,97.106.38.12,48.0147763,15.2299747
4838,6/9/2019,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,255.113.253.59,4.878323,-74.467283
4839,6/9/2019,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,131.106.5.236,46.779204,-56.173126
4840,6/9/2019,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,123.188.210.213,55.2443128,34.3716169
4841,6/9/2019,consequat in consequat ut nulla sed accumsan felis ut at,116.113.128.177,-22.0227557,-63.6775234
4842,6/9/2019,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,115.26.62.51,40.3513253,45.1272675
4843,6/9/2019,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,183.91.4.218,61.1445749,23.7984078
4844,6/9/2019,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,109.122.64.236,-6.8128491,107.5087328
4845,6/9/2019,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,224.232.128.106,-32.2002692,26.8115141
4846,6/9/2019,donec ut mauris eget massa tempor convallis nulla neque libero,230.254.207.62,53.14292,22.98815
4847,6/9/2019,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,3.158.239.96,49.9727767,21.5148018
4848,6/9/2019,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,59.32.148.95,28.90388,121.310873
4849,6/9/2019,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus,1.190.186.50,-8.613782,125.2052299
4850,6/9/2019,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,47.79.206.18,29.476705,121.869339
4851,6/9/2019,sapien a libero nam dui proin leo odio porttitor id consequat in,188.10.163.169,-7.6426348,112.7032945
4852,6/9/2019,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,36.155.161.103,60.5717591,26.050814
4853,6/9/2019,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,208.173.25.159,14.5624842,121.0482871
4854,6/9/2019,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,133.172.96.52,-6.7816552,105.6969788
4855,6/9/2019,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,123.122.245.230,45.6438305,18.5215008
4856,6/9/2019,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,174.45.38.27,48.9014667,37.0181437
4857,6/9/2019,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,34.8.28.74,-7.0345626,107.9836107
4858,6/9/2019,lorem quisque ut erat curabitur gravida nisi at nibh in,199.228.130.18,-25.416667,25.55
4859,6/9/2019,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,157.216.1.112,52.665267,-6.308522
4860,6/9/2019,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,124.183.188.42,32.704922,115.970718
4861,6/9/2019,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,3.233.212.94,42.41231,47.1792159
4862,6/9/2019,dui vel sem sed sagittis nam congue risus semper porta volutpat quam,86.225.153.90,-8.244,123.7805
4863,6/9/2019,at velit eu est congue elementum in hac habitasse platea,100.174.91.39,-42.8821377,147.3271949
4864,6/9/2019,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,46.111.26.32,4.4308445,8.941094
4865,6/9/2019,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,2.163.8.193,47.797708,5.2787119
